,instance,train_label_size,train_not_behavior,train_behavior,seed,feature_file,filter_set,window_set,feature_set,feature_count,video_list,num_videos_used,variable,value,plot_group,color_var
522,0,8696,5283,3413,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-04-24_feature_importances.csv,Segmentation,FFT Window,Segmentation FFT Window,672,gumbel_2023-11-07_11-56-08.csv,7,Precision,0.6856046478861566,Windows,Segmentation FFT Window
523,0,270214,153940,116274,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-04-24_feature_importances.csv,Segmentation,FFT Window,Segmentation FFT Window,672,gumbel_2023-11-07_11-56-51.csv,151,Precision,0.8243153771906734,Windows,Segmentation FFT Window
524,0,135705,79158,56547,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-04-24_feature_importances.csv,Segmentation,FFT Window,Segmentation FFT Window,672,gumbel_2023-11-07_11-57-25.csv,71,Precision,0.8671783344229409,Windows,Segmentation FFT Window
525,0,34560,20173,14387,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-04-24_feature_importances.csv,Segmentation,FFT Window,Segmentation FFT Window,672,gumbel_2023-11-07_11-56-14.csv,20,Precision,0.6661897572504722,Windows,Segmentation FFT Window
526,0,8809,6762,2047,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-55-56.csv,8,Precision,0.7307032590051458,Windows,All Keypoints JAABA Window
527,0,472472,275616,196856,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-57-20.csv,238,Precision,0.8905527941433358,Windows,All Keypoints JAABA Window
528,0,30129,12015,18114,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-55-55.csv,12,Precision,0.6537261803616944,Windows,All Keypoints JAABA Window
529,0,349201,228015,121186,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-56-13.csv,187,Precision,0.8876741833371407,Windows,All Keypoints JAABA Window
530,0,11421,7333,4088,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-56-30.csv,9,Precision,0.6249339936745096,Windows,All Keypoints JAABA Window
531,0,31499,22148,9351,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-55-59.csv,24,Precision,0.8823454492015284,Windows,All Keypoints JAABA Window
532,0,75236,40318,34918,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-56-35.csv,50,Precision,0.8564948006571103,Windows,All Keypoints JAABA Window
533,0,68334,37626,30708,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-57-26.csv,29,Precision,0.8057785636356796,Windows,All Keypoints JAABA Window
534,0,20325,12438,7887,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-56-57.csv,10,Precision,0.8112854093007165,Windows,All Keypoints JAABA Window
535,0,104521,63314,41207,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-56-15.csv,50,Precision,0.8584758174667171,Windows,All Keypoints JAABA Window
536,0,155558,97161,58397,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-55-51.csv,73,Precision,0.7933377748167888,Windows,All Keypoints JAABA Window
537,0,4111,1929,2182,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-55-52.csv,5,Precision,0.6495752797115502,Windows,All Keypoints JAABA Window
538,0,174495,128012,46483,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-56-01.csv,49,Precision,0.855657198707122,Windows,All Keypoints JAABA Window
539,0,33005,16256,16749,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-56-19.csv,20,Precision,0.7629676267703569,Windows,All Keypoints JAABA Window
540,0,359035,219555,139480,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-57-08.csv,177,Precision,0.9053791535531596,Windows,All Keypoints JAABA Window
541,0,37578,18032,19546,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-57-28.csv,20,Precision,0.7822963398882631,Windows,All Keypoints JAABA Window
542,0,130324,76932,53392,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-56-39.csv,63,Precision,0.8696156187712144,Windows,All Keypoints JAABA Window
543,0,305428,187905,117523,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-57-07.csv,150,Precision,0.8618875289716587,Windows,All Keypoints JAABA Window
544,0,16437,9504,6933,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-55-53.csv,10,Precision,0.6879464952921835,Windows,All Keypoints JAABA Window
545,0,240083,147805,92278,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-56-37.csv,114,Precision,0.8770855556188879,Windows,All Keypoints JAABA Window
546,0,11936,8167,3769,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-57-05.csv,6,Precision,0.7088377387827632,Windows,All Keypoints JAABA Window
547,0,37037,22518,14519,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-56-45.csv,28,Precision,0.7654843300436222,Windows,All Keypoints JAABA Window
548,0,253802,155208,98594,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-56-34.csv,142,Precision,0.845929188336535,Windows,All Keypoints JAABA Window
549,0,170221,115831,54390,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-57-00.csv,61,Precision,0.8853261054856636,Windows,All Keypoints JAABA Window
550,0,90532,56894,33638,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-57-18.csv,28,Precision,0.8591503267973856,Windows,All Keypoints JAABA Window
551,0,58799,37509,21290,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-57-06.csv,28,Precision,0.8316249829164958,Windows,All Keypoints JAABA Window
552,0,90116,55735,34381,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-56-32.csv,45,Precision,0.8396036477043938,Windows,All Keypoints JAABA Window
553,0,157296,95370,61926,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-56-02.csv,73,Precision,0.8582437245733385,Windows,All Keypoints JAABA Window
554,0,113867,65893,47974,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-56-28.csv,60,Precision,0.8266563762511911,Windows,All Keypoints JAABA Window
555,0,27822,13704,14118,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-57-03.csv,10,Precision,0.7085184552289815,Windows,All Keypoints JAABA Window
556,0,15518,5680,9838,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-57-22.csv,5,Precision,0.762480924351428,Windows,All Keypoints JAABA Window
557,0,107120,59909,47211,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-56-44.csv,60,Precision,0.84034375,Windows,All Keypoints JAABA Window
558,0,24914,13141,11773,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-57-11.csv,14,Precision,0.7139088112975679,Windows,All Keypoints JAABA Window
559,0,267427,172117,95310,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-56-31.csv,132,Precision,0.8338589974222991,Windows,All Keypoints JAABA Window
560,0,83790,52604,31186,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-56-20.csv,51,Precision,0.871369926784883,Windows,All Keypoints JAABA Window
561,0,74753,35055,39698,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-56-49.csv,50,Precision,0.8361172826492386,Windows,All Keypoints JAABA Window
562,0,142022,89603,52419,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-56-53.csv,56,Precision,0.88561073478017,Windows,All Keypoints JAABA Window
563,0,28527,23533,4994,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-57-29.csv,14,Precision,0.9033702756464904,Windows,All Keypoints JAABA Window
564,0,105588,55381,50207,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-56-00.csv,64,Precision,0.8277771378105441,Windows,All Keypoints JAABA Window
565,0,117376,73591,43785,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-56-33.csv,44,Precision,0.8748036910330308,Windows,All Keypoints JAABA Window
566,0,7473,3176,4297,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-56-29.csv,5,Precision,0.6196948996745009,Windows,All Keypoints JAABA Window
567,0,205543,129949,75594,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-57-21.csv,116,Precision,0.8039180633147114,Windows,All Keypoints JAABA Window
568,0,47999,26806,21193,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-56-11.csv,19,Precision,0.8188604809953721,Windows,All Keypoints JAABA Window
569,0,43629,22600,21029,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-56-38.csv,20,Precision,0.6992323487600695,Windows,All Keypoints JAABA Window
570,0,174615,90570,84045,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-57-27.csv,90,Precision,0.8387627585671595,Windows,All Keypoints JAABA Window
571,0,30012,18051,11961,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-56-25.csv,23,Precision,0.7891396213657877,Windows,All Keypoints JAABA Window
572,0,13215,7494,5721,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-56-58.csv,6,Precision,0.797489045344887,Windows,All Keypoints JAABA Window
573,0,92384,54662,37722,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-57-16.csv,51,Precision,0.8874282310505154,Windows,All Keypoints JAABA Window
574,0,44554,25325,19229,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-56-22.csv,27,Precision,0.7731404382689331,Windows,All Keypoints JAABA Window
575,0,91212,64458,26754,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-56-46.csv,52,Precision,0.8884510298444724,Windows,All Keypoints JAABA Window
576,0,104799,66445,38354,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-56-26.csv,55,Precision,0.8330954857331753,Windows,All Keypoints JAABA Window
577,0,96529,51875,44654,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-57-23.csv,50,Precision,0.8250535945082075,Windows,All Keypoints JAABA Window
578,0,68304,49610,18694,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-56-52.csv,27,Precision,0.8389225059695624,Windows,All Keypoints JAABA Window
579,0,57542,32549,24993,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-56-18.csv,45,Precision,0.8484843798329724,Windows,All Keypoints JAABA Window
580,0,161399,111829,49570,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-56-05.csv,61,Precision,0.8938000776534538,Windows,All Keypoints JAABA Window
581,0,209437,129055,80382,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-57-15.csv,114,Precision,0.8442024404122147,Windows,All Keypoints JAABA Window
582,0,10076,4348,5728,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-56-03.csv,7,Precision,0.6575773003428028,Windows,All Keypoints JAABA Window
583,0,164114,91724,72390,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-55-58.csv,95,Precision,0.8841433849960709,Windows,All Keypoints JAABA Window
584,0,117018,74187,42831,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-57-10.csv,50,Precision,0.8636220751690619,Windows,All Keypoints JAABA Window
585,0,103226,68352,34874,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-56-09.csv,55,Precision,0.8522901636981715,Windows,All Keypoints JAABA Window
586,0,92010,54018,37992,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-56-50.csv,57,Precision,0.8815081092940442,Windows,All Keypoints JAABA Window
587,0,49730,32335,17395,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-56-21.csv,25,Precision,0.7644592611626916,Windows,All Keypoints JAABA Window
588,0,89173,58576,30597,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-57-30.csv,52,Precision,0.838162156140337,Windows,All Keypoints JAABA Window
589,0,12550,6682,5868,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-56-56.csv,8,Precision,0.6983502846197426,Windows,All Keypoints JAABA Window
590,0,25259,14333,10926,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-57-01.csv,15,Precision,0.6931343813837819,Windows,All Keypoints JAABA Window
591,0,49641,30894,18747,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-57-09.csv,31,Precision,0.8982398925710997,Windows,All Keypoints JAABA Window
592,0,188698,114388,74310,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-56-42.csv,95,Precision,0.8850979804039192,Windows,All Keypoints JAABA Window
593,0,10623,5664,4959,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-56-48.csv,8,Precision,0.6839596828588518,Windows,All Keypoints JAABA Window
594,0,293169,161983,131186,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-56-06.csv,132,Precision,0.8221942276111849,Windows,All Keypoints JAABA Window
595,0,192948,116579,76369,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-55-57.csv,88,Precision,0.8918142612588886,Windows,All Keypoints JAABA Window
596,0,185559,105728,79831,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-56-55.csv,94,Precision,0.8952302548680298,Windows,All Keypoints JAABA Window
597,0,24392,12353,12039,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-56-36.csv,16,Precision,0.6506986669409057,Windows,All Keypoints JAABA Window
598,0,119351,72070,47281,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-56-07.csv,53,Precision,0.8795649460030269,Windows,All Keypoints JAABA Window
599,0,38519,24835,13684,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-56-16.csv,12,Precision,0.8831327694543477,Windows,All Keypoints JAABA Window
600,0,135662,81668,53994,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-56-47.csv,62,Precision,0.7862673930703474,Windows,All Keypoints JAABA Window
601,0,76858,37881,38977,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-56-04.csv,33,Precision,0.8409040566448469,Windows,All Keypoints JAABA Window
602,0,15837,11332,4505,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-57-02.csv,12,Precision,0.8264305903685136,Windows,All Keypoints JAABA Window
603,0,200613,133274,67339,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-55-54.csv,92,Precision,0.8789881064753634,Windows,All Keypoints JAABA Window
604,0,273172,178837,94335,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-56-59.csv,136,Precision,0.8918778883679729,Windows,All Keypoints JAABA Window
605,0,63859,34942,28917,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-56-40.csv,37,Precision,0.8363260623713479,Windows,All Keypoints JAABA Window
606,0,14109,7901,6208,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-56-24.csv,6,Precision,0.7779565223580998,Windows,All Keypoints JAABA Window
607,0,96859,63278,33581,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-56-54.csv,59,Precision,0.8446567475031161,Windows,All Keypoints JAABA Window
608,0,28068,10749,17319,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-57-19.csv,11,Precision,0.7787095577437356,Windows,All Keypoints JAABA Window
609,0,74703,42470,32233,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-26_feature_importances.csv,All Keypoints,JAABA Window,All Keypoints JAABA Window,1411,gumbel_2023-11-07_11-56-12.csv,46,Precision,0.7843882682405372,Windows,All Keypoints JAABA Window
